time,cell1,cell2,cell3,cell4,total,throttle
Старт
274000,3.980,3.954,7.934,0.000,0.000,40
274500,3.980,3.940,7.919,0.000,0.000,40
275000,3.960,3.915,7.875,0.000,0.000,40
275500,3.960,3.930,7.890,0.000,0.000,40
276000,3.960,3.974,7.934,0.000,0.000,40
276500,3.960,3.989,7.949,0.000,0.000,40
277000,3.970,3.964,7.934,0.000,0.000,40
277500,3.960,3.959,7.919,0.000,0.000,40
278000,3.931,4.003,7.934,0.000,0.000,40
278500,3.960,3.915,7.875,0.000,0.000,40
279000,3.970,3.920,7.890,0.000,0.000,40
279500,3.980,3.954,7.934,0.000,0.000,40
280000,3.951,3.969,7.919,0.000,0.000,40
280500,3.960,3.915,7.875,0.000,0.000,40
281000,3.960,3.959,7.919,0.000,0.000,40
281500,3.951,3.984,7.934,0.000,0.000,40
282000,3.921,4.028,7.949,0.000,0.000,40
282500,3.931,4.018,7.949,0.000,0.000,40
